t_right_s,t_left_s,gait_speed_right,gait_speed_left,stride_length_right,stride_length_left,mtc_right,mtc_left,segmento_right,segmento_left,Asimetria_Velocidad_pct,Asimetria_Zancada_pct,Asimetria_MTC_pct,Gait_Speed_ms
47.25,47.21,0.4625913406850899,0.18893053265718915,0.23129567034254495,0.09068665567545078,0.0081312011654894,-0.011474638664982367,0,0,84.00663714451599,87.33958562634614,-1172.7953540896156,0.32576093667113953
47.75,47.69,0.19173571249095056,0.7076536189168257,0.09395049912056577,0.3396737370800763,0.004240303176293446,-0.033142695729737034,0,0,-114.72626779291024,-113.33464204515177,-258.684458990067,0.4496946657038881
48.24,48.17,0.39451535972949536,0.30344632589424586,0.19725767986474768,0.14868869968818046,-0.0025346305445835132,-0.01174497960782855,0,0,26.095711472719206,28.07890647061181,-129.00000721223128,0.3489808428118706
48.74,48.66,0.5185096726338221,0.3626125827203222,0.25925483631691104,0.1813062913601611,-0.01813314478658261,0.004419542081459477,0,0,35.38602934296355,35.38602934296355,328.9097307685142,0.4405611276770721
49.24,49.16,0.28373136207319893,0.19039978746331923,0.1333537401744035,0.09329589585702643,-0.036875385319104254,-0.0006119456405214128,0,0,39.36951820234337,35.347812614022615,193.47037385851246,0.23706557476825907
49.71,49.65,0.17205060172973682,0.29798652367603534,0.08774580688216578,0.14899326183801767,0.004735623162788303,-0.020901662816145854,0,0,-53.58552128731574,-51.74258333189951,-317.1746021742501,0.23501856270288607
50.22,50.15,0.5806334996385176,0.4314552865738909,0.296123084815644,0.22004219615268436,0.009140293448868464,-0.053862042527069984,0,0,29.479273972178667,29.479273972178653,-281.7525578696444,0.5060443931062042
50.73,50.66,0.2091021879707218,0.22864341394649706,0.11082415962448255,0.11203527283378356,0.004905371309243886,0.006384286755957879,0,0,-8.92811984412383,-1.0868853033876469,-26.199472794884198,0.21887280095860945
51.26,51.15,0.38459517402811483,0.42146344144816944,0.19229758701405741,0.21073172072408472,-0.0017348533553346417,0.008110135053676717,0,0,-9.14778819112798,-9.14778819112798,-308.84873405897025,0.40302930773814216
51.76,51.65,0.5016219414649695,0.44183899262775006,0.23074609307388597,0.22533788624015252,-0.0039744529198582484,-0.010728144450495206,0,0,12.673115902718285,2.371583777999621,-91.87072679083501,0.4717304670463598
52.22,52.16,0.3870116076376644,0.9083437910875914,0.18189545558970227,0.4541718955437957,-0.01052539632708712,-0.03748052452348718,0,0,-80.4925326227789,-85.61245580955719,-112.299181929254,0.6476776993626279
52.69,52.66,0.2705850440343282,0.20049443522066449,0.14070422289785067,0.10024721761033224,-0.0005763473635042801,-0.008365625814831223,0,0,29.757445144717952,33.58104454755852,-174.21833628843143,0.23553973962749636
53.21,53.16,0.6679885050034817,0.41637770806385394,0.34067413755177567,0.20818885403192697,0.007327646750904616,0.003191388261056822,0,0,46.406978363499334,48.27626768479049,78.64330682699239,0.5421831065336679
53.72,53.66,0.32164238197790507,0.15592598514970535,0.1543883433493944,0.07640373272335561,0.0066885411024516644,-0.0002955380740962965,0,0,69.40007263249865,67.5799723743172,218.49134579073242,0.2387841835638052
54.2,54.15,0.22235141418600918,0.34892861552330173,0.11339922123486468,0.1779535939168839,0.004095019536583061,-0.017083297714307905,0,0,-44.31353968445208,-44.31353968445208,-326.1143157098714,0.28564001485465546
54.71,54.66,0.5552467168553821,0.2319960920677489,0.2831758255962449,0.11599804603387445,-0.010436732298697488,-0.008808779209203442,0,0,82.12221721778762,83.76188495487499,16.917743015827,0.39362140446156546
55.22,55.16,0.6825895897797496,1.1445377774719778,0.3276430030942798,0.5722688887359889,-0.015054150526031467,-0.005928958103908949,0,0,-50.56551568017585,-54.36663030292475,86.97655417083384,0.9135636836258637
55.7,55.66,0.021876626418198007,0.14791924860405703,0.011157079473280984,0.07248043181598794,-0.011108862898786431,0.0053938326584046375,0,0,-148.46370345491454,-146.64078688476,577.5190983447396,0.08489793751112752
56.21,56.15,0.69081293054861,0.45871745413752657,0.33159020666333283,0.21559720344463748,-0.015129539847825816,-0.008869928411805717,0,0,40.38092067909174,42.39607895795985,52.164584384139204,0.5747651923430683
56.69,56.62,0.18460372512286588,0.9853721422630889,0.09045582531020428,0.5025397925541754,0.0069714183846842585,-0.040686377494150924,0,0,-136.88631354924576,-138.9838153367994,-282.7100915299854,0.5849879336929774
57.18,57.13,0.056133561994744265,0.06399555027245964,0.022453424797897706,0.032637730638954414,-0.0012056141875085684,0.0002313659461874746,0,0,-13.089230627506684,-36.972562148312186,294.99260511827634,0.060064556133601954
57.58,57.64,0.03185053188625257,0.8127966475017097,0.003503558507487783,0.40639832375085483,-0.0002519888835267783,0.009544734886290733,0,0,-184.91652720165044,-196.58107595097147,-210.8466919660487,0.4223235896939811
57.69,57.64,0.3779046816156897,0.8127966475017097,0.18517329399168794,0.40639832375085483,-0.004693384275489352,0.009544734886290733,0,0,-73.04803568303417,-74.79230683965842,-586.9754756574121,0.5953506645586997
58.18,58.14,0.5651098544571727,0.07740329072368039,0.28820602577315807,0.03637954664012978,-0.017164779007266078,-0.0020518480950617868,0,0,151.8121667677986,155.16800531872258,157.29015119800644,0.3212565725904265
58.69,58.61,0.25711367413811015,0.596526690621034,0.12855683706905507,0.298263345310517,-0.01186266823955558,-0.013643837831454338,0,0,-79.52131377449325,-79.52131377449325,-13.966394197151077,0.4268201823795721
59.19,59.11,0.304255983092829,0.2950477958097142,0.15517055137734279,0.1416229419886628,0.000982375687275383,-0.04141157061141827,0,0,3.0729615287849517,9.129316977291742,-209.71946821220268,0.2996518894512716
59.7,59.59,0.5588410992339531,0.2042747463579028,0.273832138624637,0.1021373731789514,0.007456459846851752,0.006857744939177155,0,0,92.92595742159081,91.33440880460611,8.365325445936904,0.38155792279592793
60.19,60.09,0.3525898775905151,0.795681252950342,0.1727690400193524,0.38988381394566757,0.009993317068036224,0.00925075205844042,0,0,-77.17539239206035,-77.17539239206033,7.717338830114238,0.5741355652704285
